trade_date,ticker,sector,sentiment,n_headlines
2020-12-10,ADBE,Tech,0.27825,4
2020-12-10,AMD,Tech,0.14636666666666667,3
2020-12-10,BA,Industrials,0.29563333333333336,3
2020-12-10,CAT,Industrials,0.0,1
2020-12-10,CCI,RealEstate,0.0,1
2020-12-10,CMCSA,Comm,0.0,2
2020-12-10,CVX,Energy,0.25943333333333335,3
2020-12-10,D,Utilities,0.0,1
2020-12-10,DIS,Consumer,0.030355555555555556,9
2020-12-10,EA,Comm,0.6705,1
2020-12-10,GE,Industrials,-0.21619999999999998,3
2020-12-10,GILD,Healthcare,0.13372499999999998,4
2020-12-10,GS,Financials,0.1654,5
2020-12-10,INTC,Tech,0.5789500000000001,2
2020-12-10,KO,Consumer,0.8591,1
2020-12-10,MMM,Industrials,0.2732,1
2020-12-10,MRK,Healthcare,0.1741,3
2020-12-10,MS,Financials,0.181725,4
2020-12-10,NEE,Utilities,0.4639,3
2020-12-10,NEM,Materials,0.296,1
2020-12-10,NKE,Consumer,0.0,1
2020-12-10,OXY,Energy,0.50614,5
2020-12-10,QCOM,Tech,0.4576,1
2020-12-10,SBUX,Consumer,0.19705999999999999,5
2020-12-10,SLB,Energy,0.4019,1
2020-12-10,T,Comm,0.031675,8
2020-12-10,TMUS,Comm,0.296,1
2020-12-10,UPS,Industrials,0.09544,5
2020-12-10,USB,Financials,0.0,2
2020-12-10,V,Financials,0.1591,2
2020-12-10,WFC,Financials,0.43035,2
2020-12-10,WMT,Consumer,0.13417142857142855,7
2020-12-10,XOM,Energy,0.41167999999999993,5
2020-12-11,ABBV,Healthcare,0.2263,1
2020-12-11,ABT,Healthcare,0.4562,4
2020-12-11,ADBE,Tech,0.1318,3
2020-12-11,AMD,Tech,0.42925,2
2020-12-11,AMGN,Healthcare,0.7906,1
2020-12-11,AMT,RealEstate,0.0,1
2020-12-11,BA,Industrials,0.16418,10
2020-12-11,CAT,Industrials,0.0,1
2020-12-11,CCI,RealEstate,0.0,2
2020-12-11,CMCSA,Comm,0.0,1
2020-12-11,COP,Energy,-0.3612,1
2020-12-11,CVX,Energy,-0.24438,5
2020-12-11,DD,Materials,0.0,1
2020-12-11,DIS,Consumer,0.033289473684210515,19
2020-12-11,GE,Industrials,0.09866666666666667,3
2020-12-11,GILD,Healthcare,0.05964000000000001,5
2020-12-11,GS,Financials,0.36623333333333336,6
2020-12-11,INTC,Tech,0.310425,4
2020-12-11,KO,Consumer,0.0,1
2020-12-11,MMM,Industrials,-0.1779,1
2020-12-11,MRK,Healthcare,0.2787,2
2020-12-11,MS,Financials,0.17629999999999998,2
2020-12-11,NEE,Utilities,0.14049999999999999,3
2020-12-11,NKE,Consumer,0.12726666666666667,3
2020-12-11,OXY,Energy,-0.41000000000000003,2
2020-12-11,PLD,RealEstate,0.0,1
2020-12-11,PSA,RealEstate,0.0,1
2020-12-11,QCOM,Tech,-0.02852,15
2020-12-11,SBUX,Consumer,0.7783,1
2020-12-11,SLB,Energy,0.0,1
2020-12-11,T,Comm,0.2867,7
2020-12-11,TMUS,Comm,0.0,1
2020-12-11,TTWO,Comm,0.0516,1
2020-12-11,UPS,Industrials,0.0172,3
2020-12-11,USB,Financials,0.0,1
2020-12-11,V,Financials,0.31475000000000003,4
2020-12-11,WFC,Financials,0.008133333333333334,3
2020-12-11,WMT,Consumer,0.29228,5
2020-12-11,XOM,Energy,-0.15094,5
2020-12-14,ABBV,Healthcare,0.48245000000000005,2
2020-12-14,ABT,Healthcare,0.16830000000000003,2
2020-12-14,ADBE,Tech,0.21989999999999998,3
2020-12-14,AMD,Tech,0.16446,5
2020-12-14,AMGN,Healthcare,0.42595,2
2020-12-14,BA,Industrials,0.04818571428571429,7
2020-12-14,CCI,RealEstate,0.0,1
2020-12-14,COP,Energy,0.0,1
2020-12-14,CVX,Energy,0.5631666666666667,3
2020-12-14,DIS,Consumer,0.10308333333333335,12
2020-12-14,DUK,Utilities,0.0,1
2020-12-14,EA,Comm,0.18601428571428572,14
2020-12-14,GE,Industrials,0.15406666666666669,3
2020-12-14,GILD,Healthcare,0.38005,2
2020-12-14,INTC,Tech,0.1029,4
2020-12-14,KO,Consumer,0.15796666666666667,3
2020-12-14,MMM,Industrials,0.34264999999999995,6
2020-12-14,MRK,Healthcare,-0.058700000000000016,4
2020-12-14,MS,Financials,-0.3902666666666667,3
2020-12-14,NEE,Utilities,0.39994999999999997,2
2020-12-14,NKE,Consumer,0.0934625,8
2020-12-14,OXY,Energy,0.09106666666666667,3
2020-12-14,PSA,RealEstate,0.07636,5
2020-12-14,QCOM,Tech,0.0,1
2020-12-14,SBUX,Consumer,0.0,2
2020-12-14,SO,Utilities,0.0,1
2020-12-14,T,Comm,0.2193285714285714,7
2020-12-14,TMUS,Comm,0.1909,2
2020-12-14,TTWO,Comm,0.202875,8
2020-12-14,UPS,Industrials,0.2481375,8
2020-12-14,USB,Financials,0.5574,1
2020-12-14,V,Financials,0.5640499999999999,2
2020-12-14,WFC,Financials,0.1027,1
2020-12-14,WMT,Consumer,0.09318000000000001,10
2020-12-14,XOM,Energy,0.18671666666666667,6
2020-12-15,ABT,Healthcare,0.5256333333333333,3
2020-12-15,ADBE,Tech,0.296,1
2020-12-15,AMD,Tech,-0.0116,4
2020-12-15,AMGN,Healthcare,0.4215,1
2020-12-15,BA,Industrials,0.09634999999999999,4
2020-12-15,CAT,Industrials,0.0,1
2020-12-15,CCI,RealEstate,0.0,1
2020-12-15,CVX,Energy,0.4215,1
2020-12-15,DIS,Consumer,0.15498333333333333,6
2020-12-15,DOW,Materials,0.0,1
2020-12-15,GE,Industrials,0.4576,1
2020-12-15,GILD,Healthcare,0.21173333333333333,3
2020-12-15,GS,Financials,0.2867,4
2020-12-15,INTC,Tech,0.10956000000000002,5
2020-12-15,KO,Consumer,0.6184000000000001,2
2020-12-15,MS,Financials,0.0593,3
2020-12-15,NEM,Materials,0.0,2
2020-12-15,NKE,Consumer,0.0386,2
2020-12-15,O,RealEstate,0.3252,1
2020-12-15,OXY,Energy,0.2732,2
2020-12-15,PLD,RealEstate,0.2732,1
2020-12-15,PSA,RealEstate,0.125,2
2020-12-15,SBUX,Consumer,0.14643333333333333,3
2020-12-15,T,Comm,0.2981714285714286,7
2020-12-15,TMUS,Comm,0.17985,2
2020-12-15,UPS,Industrials,0.5423,1
2020-12-15,V,Financials,0.765,1
2020-12-15,WFC,Financials,0.135575,4
2020-12-15,WMT,Consumer,0.2556142857142857,7
2020-12-15,XOM,Energy,0.31096666666666667,3
2020-12-16,ADBE,Tech,0.0,1
2020-12-16,AMD,Tech,0.2023,1
2020-12-16,AMT,RealEstate,0.05135,2
2020-12-16,BA,Industrials,0.1403333333333333,9
2020-12-16,CAT,Industrials,0.0,2
2020-12-16,CVX,Energy,0.32985,2
2020-12-16,D,Utilities,0.0772,1
2020-12-16,DD,Materials,0.3818,1
2020-12-16,DIS,Consumer,0.18536999999999998,10
2020-12-16,GE,Industrials,0.30535,2
2020-12-16,GILD,Healthcare,0.393775,4
2020-12-16,GS,Financials,0.13183333333333333,3
2020-12-16,INTC,Tech,0.12726666666666667,3
2020-12-16,KO,Consumer,0.6369,1
2020-12-16,MRK,Healthcare,0.21960000000000002,5
2020-12-16,MS,Financials,0.0,2
2020-12-16,NEM,Materials,0.5574,1
2020-12-16,NKE,Consumer,-0.21075,2
2020-12-16,O,RealEstate,0.8555,1
2020-12-16,PLD,RealEstate,0.0,1
2020-12-16,SBUX,Consumer,0.5719,1
2020-12-16,T,Comm,0.06363333333333333,6
2020-12-16,UPS,Industrials,0.2732,1
2020-12-16,USB,Financials,0.5978,1
2020-12-16,V,Financials,0.6705,1
2020-12-16,WFC,Financials,0.2286,2
2020-12-16,WMT,Consumer,0.25453333333333333,3
2020-12-16,XOM,Energy,-0.17556666666666665,3
2020-12-17,ABBV,Healthcare,0.47155,2
2020-12-17,ABT,Healthcare,0.29847999999999997,5
2020-12-17,ADBE,Tech,0.4019,1
2020-12-17,AEP,Utilities,0.0,1
2020-12-17,AMD,Tech,0.4404,1
2020-12-17,AMGN,Healthcare,0.43143333333333334,3
2020-12-17,BA,Industrials,0.3797375,8
2020-12-17,COP,Energy,0.0,1
2020-12-17,CVX,Energy,0.07955,4
2020-12-17,DIS,Consumer,0.13296000000000002,5
2020-12-17,DOW,Materials,0.0,1
2020-12-17,GE,Industrials,0.2827,3
2020-12-17,GILD,Healthcare,0.3818,1
2020-12-17,GS,Financials,0.3855,5
2020-12-17,INTC,Tech,0.10927142857142857,7
2020-12-17,KO,Consumer,-0.2049,4
2020-12-17,MRK,Healthcare,0.0242,2
2020-12-17,MS,Financials,0.64832,5
2020-12-17,NEE,Utilities,0.3644,3
2020-12-17,NEM,Materials,0.5423,1
2020-12-17,NKE,Consumer,0.7438,1
2020-12-17,NUE,Materials,0.4939,1
2020-12-17,O,RealEstate,0.0,1
2020-12-17,OXY,Energy,0.0,1
2020-12-17,PSA,RealEstate,0.0,1
2020-12-17,QCOM,Tech,0.212,2
2020-12-17,SBUX,Consumer,0.4767,1
2020-12-17,SLB,Energy,0.0,1
2020-12-17,SO,Utilities,0.46645,2
2020-12-17,T,Comm,0.1181,8
2020-12-17,UPS,Industrials,0.09256666666666669,3
2020-12-17,V,Financials,0.1528,4
2020-12-17,WFC,Financials,0.4901,6
2020-12-17,WMT,Consumer,0.14156,5
2020-12-17,XOM,Energy,0.5859,1
2020-12-18,ABT,Healthcare,0.3818,1
2020-12-18,ADBE,Tech,0.4939,1
2020-12-18,AMD,Tech,0.268,3
2020-12-18,AMGN,Healthcare,0.23835,2
2020-12-18,BA,Industrials,-0.084475,8
2020-12-18,CMCSA,Comm,0.0,1
2020-12-18,CVX,Energy,0.0,1
2020-12-18,DD,Materials,0.4019,1
2020-12-18,DIS,Consumer,0.30028,5
2020-12-18,DOW,Materials,0.0,2
2020-12-18,EA,Comm,0.0,1
2020-12-18,GE,Industrials,0.04555,4
2020-12-18,GILD,Healthcare,0.7783,1
2020-12-18,GS,Financials,0.0,1
2020-12-18,INTC,Tech,0.201,4
2020-12-18,KO,Consumer,0.1929,3
2020-12-18,MMM,Industrials,0.3818,1
2020-12-18,MS,Financials,0.3818,1
2020-12-18,NEE,Utilities,0.2732,2
2020-12-18,NKE,Consumer,0.33985,10
2020-12-18,NUE,Materials,0.12726666666666667,3
2020-12-18,O,RealEstate,0.24925000000000003,2
2020-12-18,OXY,Energy,0.2732,1
2020-12-18,QCOM,Tech,0.0,3
2020-12-18,SBUX,Consumer,0.6476999999999999,2
2020-12-18,SHW,Materials,0.0516,1
2020-12-18,T,Comm,0.13536,5
2020-12-18,TMUS,Comm,0.0,1
2020-12-18,UPS,Industrials,0.7188,5
2020-12-18,WFC,Financials,0.6444,1
2020-12-18,WMT,Consumer,0.4111666666666667,6
2020-12-18,XOM,Energy,-0.16836666666666666,3
2020-12-21,ABBV,Healthcare,0.0,1
2020-12-21,ABT,Healthcare,0.5719,1
2020-12-21,AEP,Utilities,0.0,1
2020-12-21,AMD,Tech,0.14126,5
2020-12-21,AMGN,Healthcare,0.7269,1
2020-12-21,AMT,RealEstate,0.0,1
2020-12-21,BA,Industrials,0.041505,20
2020-12-21,CAT,Industrials,0.5994,1
2020-12-21,CCI,RealEstate,0.1366,2
2020-12-21,CMCSA,Comm,0.03423333333333333,3
2020-12-21,COP,Energy,0.2044,3
2020-12-21,CVX,Energy,0.5024000000000001,3
2020-12-21,D,Utilities,0.6369,1
2020-12-21,DIS,Consumer,0.22010666666666667,15
2020-12-21,DOW,Materials,0.5106,1
2020-12-21,DUK,Utilities,0.6124,1
2020-12-21,GE,Industrials,0.01957500000000001,8
2020-12-21,GILD,Healthcare,0.2288,2
2020-12-21,GS,Financials,-0.027263157894736843,19
2020-12-21,INTC,Tech,0.37115714285714285,7
2020-12-21,KO,Consumer,0.1101,4
2020-12-21,MMM,Industrials,0.45507499999999995,4
2020-12-21,MRK,Healthcare,0.0,1
2020-12-21,MS,Financials,0.049935,20
2020-12-21,NEE,Utilities,0.51555,2
2020-12-21,NEM,Materials,0.15975,2
2020-12-21,NKE,Consumer,0.038018181818181826,22
2020-12-21,NUE,Materials,0.2023,1
2020-12-21,OXY,Energy,-0.2294,2
2020-12-21,PLD,RealEstate,0.0,1
2020-12-21,PSA,RealEstate,0.0,1
2020-12-21,QCOM,Tech,0.3818,1
2020-12-21,SBUX,Consumer,0.41872,5
2020-12-21,SHW,Materials,0.2023,1
2020-12-21,SLB,Energy,0.34,1
2020-12-21,T,Comm,0.30456000000000005,10
2020-12-21,TMUS,Comm,0.03423333333333333,3
2020-12-21,TTWO,Comm,0.184,2
2020-12-21,UPS,Industrials,0.30076,5
2020-12-21,USB,Financials,-0.2584,1
2020-12-21,V,Financials,0.48429999999999995,2
2020-12-21,WFC,Financials,-0.0672375,8
2020-12-21,WMT,Consumer,0.29862857142857147,14
2020-12-21,XOM,Energy,0.2105,5
2020-12-22,ABT,Healthcare,0.5152,2
2020-12-22,ADBE,Tech,0.0,1
2020-12-22,AMD,Tech,0.2235,3
2020-12-22,AMGN,Healthcare,-0.09329,10
2020-12-22,BA,Industrials,0.12081666666666664,6
2020-12-22,CMCSA,Comm,-0.07494999999999999,2
2020-12-22,COP,Energy,0.0014000000000000013,5
2020-12-22,CVX,Energy,-0.05406000000000002,5
2020-12-22,DD,Materials,0.0,1
2020-12-22,DIS,Consumer,0.14772,5
2020-12-22,EA,Comm,0.0,1
2020-12-22,GE,Industrials,0.2288,2
2020-12-22,GILD,Healthcare,0.0,1
2020-12-22,GS,Financials,0.125,2
2020-12-22,INTC,Tech,0.33525,2
2020-12-22,KO,Consumer,0.6369,1
2020-12-22,MMM,Industrials,0.0,1
2020-12-22,MRK,Healthcare,0.08693999999999999,5
2020-12-22,NEE,Utilities,0.29295,2
2020-12-22,NEM,Materials,0.0,1
2020-12-22,NKE,Consumer,0.33525,2
2020-12-22,OXY,Energy,0.0,1
2020-12-22,QCOM,Tech,0.6705,1
2020-12-22,SBUX,Consumer,-0.21075,2
2020-12-22,SLB,Energy,0.203,2
2020-12-22,T,Comm,0.053500000000000006,4
2020-12-22,UPS,Industrials,0.75735,2
2020-12-22,V,Financials,0.1909,2
2020-12-22,WFC,Financials,0.7506,1
2020-12-22,WMT,Consumer,-0.08936666666666666,6
2020-12-22,XOM,Energy,-0.1488,8
2020-12-23,ABBV,Healthcare,0.463125,4
2020-12-23,ADBE,Tech,0.38915,2
2020-12-23,AMT,RealEstate,0.0,1
2020-12-23,BA,Industrials,-0.050016666666666675,6
2020-12-23,CMCSA,Comm,0.3818,1
2020-12-23,CVX,Energy,0.0,1
2020-12-23,DIS,Consumer,0.13148,5
2020-12-23,DUK,Utilities,0.3818,1
2020-12-23,GE,Industrials,0.7783,1
2020-12-23,GILD,Healthcare,0.0,2
2020-12-23,INTC,Tech,-0.1806,2
2020-12-23,KO,Consumer,0.11333333333333334,3
2020-12-23,MMM,Industrials,0.6369,1
2020-12-23,MRK,Healthcare,0.27416666666666667,9
2020-12-23,MS,Financials,0.0,2
2020-12-23,NEE,Utilities,0.5719,1
2020-12-23,NKE,Consumer,0.5224333333333333,3
2020-12-23,OXY,Energy,0.4767,1
2020-12-23,PSA,RealEstate,0.0,1
2020-12-23,QCOM,Tech,0.5624,2
2020-12-23,SBUX,Consumer,0.07543333333333334,3
2020-12-23,T,Comm,0.37135,4
2020-12-23,UPS,Industrials,0.1909,2
2020-12-23,USB,Financials,0.7964,1
2020-12-23,V,Financials,0.0,3
2020-12-23,WFC,Financials,0.1933,4
2020-12-23,WMT,Consumer,0.1545,8
2020-12-23,XOM,Energy,0.0,2
2020-12-24,ABT,Healthcare,0.6369,1
2020-12-24,ADBE,Tech,0.0,1
2020-12-24,AMGN,Healthcare,0.6705,1
2020-12-24,AMT,RealEstate,0.0,1
2020-12-24,BA,Industrials,0.52615,2
2020-12-24,COP,Energy,0.1027,1
2020-12-24,CVX,Energy,0.012749999999999997,2
2020-12-24,DIS,Consumer,0.14097142857142858,7
2020-12-24,GS,Financials,0.2235,3
2020-12-24,INTC,Tech,0.17556666666666665,3
2020-12-24,MRK,Healthcare,0.0,1
2020-12-24,MS,Financials,0.6705,1
2020-12-24,NKE,Consumer,0.30304,5
2020-12-24,O,RealEstate,0.6597,1
2020-12-24,QCOM,Tech,0.46635000000000004,2
2020-12-24,SBUX,Consumer,0.25908,5
2020-12-24,T,Comm,0.08195000000000001,4
2020-12-24,UPS,Industrials,0.39185,2
2020-12-24,V,Financials,0.0,1
2020-12-24,WFC,Financials,0.6705,1
2020-12-24,WMT,Consumer,0.554075,4
2020-12-24,XOM,Energy,0.12111666666666666,6
2020-12-28,ABBV,Healthcare,-0.34,1
2020-12-28,ABT,Healthcare,0.5719,1
2020-12-28,AMD,Tech,0.3093375,8
2020-12-28,AMGN,Healthcare,0.10115,2
2020-12-28,BA,Industrials,0.11762857142857143,7
2020-12-28,CAT,Industrials,0.2263,1
2020-12-28,COP,Energy,0.0,1
2020-12-28,CVX,Energy,0.25276,5
2020-12-28,D,Utilities,0.5719,1
2020-12-28,DIS,Consumer,0.37512499999999993,4
2020-12-28,DOW,Materials,0.0,1
2020-12-28,DUK,Utilities,0.4404,1
2020-12-28,EA,Comm,0.5719,1
2020-12-28,GS,Financials,0.17882222222222222,9
2020-12-28,INTC,Tech,0.4756666666666667,6
2020-12-28,KO,Consumer,0.42255,2
2020-12-28,MMM,Industrials,0.33675,2
2020-12-28,MRK,Healthcare,0.4473,6
2020-12-28,MS,Financials,0.18908,5
2020-12-28,NEE,Utilities,0.7913,2
2020-12-28,NKE,Consumer,0.3557,4
2020-12-28,NUE,Materials,0.3612,1
2020-12-28,O,RealEstate,-0.1027,1
2020-12-28,OXY,Energy,0.4588,1
2020-12-28,QCOM,Tech,0.26335,2
2020-12-28,SBUX,Consumer,0.29852,5
2020-12-28,T,Comm,0.0554125,8
2020-12-28,TMUS,Comm,0.3818,1
2020-12-28,UPS,Industrials,0.33335000000000004,2
2020-12-28,USB,Financials,0.0,1
2020-12-28,V,Financials,0.44255,4
2020-12-28,WFC,Financials,0.2294,2
2020-12-28,WMT,Consumer,0.11246363636363638,11
2020-12-28,XOM,Energy,0.16536666666666666,6
2020-12-29,ABBV,Healthcare,0.22036666666666668,3
2020-12-29,AMD,Tech,-0.03954,5
2020-12-29,AMGN,Healthcare,0.0,2
2020-12-29,BA,Industrials,0.2062375,16
2020-12-29,CAT,Industrials,0.0,1
2020-12-29,CMCSA,Comm,0.296,1
2020-12-29,CVX,Energy,0.09545,4
2020-12-29,DIS,Consumer,0.16031111111111113,9
2020-12-29,GE,Industrials,0.6705,1
2020-12-29,GS,Financials,-0.8271,1
2020-12-29,INTC,Tech,0.1207625,8
2020-12-29,KO,Consumer,0.0,1
2020-12-29,MMM,Industrials,0.6705,1
2020-12-29,MRK,Healthcare,0.0,2
2020-12-29,MS,Financials,-0.8271,1
2020-12-29,NEM,Materials,0.6597,1
2020-12-29,NKE,Consumer,0.26776666666666665,3
2020-12-29,NUE,Materials,0.0,2
2020-12-29,O,RealEstate,0.3818,1
2020-12-29,SBUX,Consumer,0.517,5
2020-12-29,T,Comm,0.0479,4
2020-12-29,TMUS,Comm,0.3389,2
2020-12-29,UPS,Industrials,0.0,1
2020-12-29,USB,Financials,0.0,2
2020-12-29,V,Financials,0.0,1
2020-12-29,WMT,Consumer,0.33355,4
2020-12-29,XOM,Energy,0.3609,2
2020-12-30,ABT,Healthcare,0.8074,1
2020-12-30,ADBE,Tech,0.064,2
2020-12-30,AMD,Tech,0.363,3
2020-12-30,AMT,RealEstate,0.0,1
2020-12-30,BA,Industrials,0.15689999999999998,5
2020-12-30,CAT,Industrials,0.1806,2
2020-12-30,CCI,RealEstate,0.0,1
2020-12-30,CVX,Energy,0.5267,1
2020-12-30,DD,Materials,0.5994,1
2020-12-30,DIS,Consumer,0.25943333333333335,3
2020-12-30,DUK,Utilities,0.0,1
2020-12-30,GE,Industrials,0.0,1
2020-12-30,GS,Financials,-0.2263,1
2020-12-30,INTC,Tech,0.2509,8
2020-12-30,MMM,Industrials,0.0,1
2020-12-30,MRK,Healthcare,0.2023,1
2020-12-30,MS,Financials,-0.0516,1
2020-12-30,NKE,Consumer,0.56975,2
2020-12-30,O,RealEstate,0.0,1
2020-12-30,OXY,Energy,0.0,1
2020-12-30,PLD,RealEstate,0.0,1
2020-12-30,PSA,RealEstate,0.0,1
2020-12-30,QCOM,Tech,0.407825,4
2020-12-30,SBUX,Consumer,0.7783,1
2020-12-30,T,Comm,0.50065,2
2020-12-30,TTWO,Comm,0.3062,2
2020-12-30,UPS,Industrials,0.23695,2
2020-12-30,USB,Financials,-0.0516,1
2020-12-30,V,Financials,0.6486,1
2020-12-30,WMT,Consumer,0.48450000000000004,4
2020-12-30,XOM,Energy,-0.29627499999999996,4
2020-12-31,ABBV,Healthcare,0.5308333333333334,3
2020-12-31,ADBE,Tech,0.6369,1
2020-12-31,BA,Industrials,0.05554,5
2020-12-31,CMCSA,Comm,0.25099999999999995,3
2020-12-31,COP,Energy,0.0,1
2020-12-31,CVX,Energy,0.29725,2
2020-12-31,DD,Materials,0.4019,1
2020-12-31,DIS,Consumer,0.2497111111111111,9
2020-12-31,GE,Industrials,0.4019,1
2020-12-31,GILD,Healthcare,0.38386666666666663,3
2020-12-31,GS,Financials,0.19916,5
2020-12-31,INTC,Tech,0.26335,2
2020-12-31,KO,Consumer,0.7717,1
2020-12-31,MMM,Industrials,0.3612333333333333,3
2020-12-31,MRK,Healthcare,0.29205,2
2020-12-31,MS,Financials,0.6908,1
2020-12-31,NEE,Utilities,0.6705,1
2020-12-31,NKE,Consumer,0.38913333333333333,3
2020-12-31,O,RealEstate,0.45693333333333336,3
2020-12-31,OXY,Energy,-0.013233333333333338,3
2020-12-31,QCOM,Tech,-0.125,2
2020-12-31,SBUX,Consumer,0.47080000000000005,3
2020-12-31,T,Comm,0.2328285714285714,7
2020-12-31,TMUS,Comm,0.0,1
2020-12-31,UPS,Industrials,0.0,1
2020-12-31,V,Financials,0.5600666666666666,3
2020-12-31,WFC,Financials,0.5100666666666667,3
2020-12-31,WMT,Consumer,0.30706,5
2020-12-31,XOM,Energy,-0.08736666666666666,6
2021-01-04,ABBV,Healthcare,0.241475,4
2021-01-04,ABT,Healthcare,0.08895,2
2021-01-04,ADBE,Tech,0.5501,2
2021-01-04,AMD,Tech,0.10115,2
2021-01-04,AMGN,Healthcare,0.44620000000000004,2
2021-01-04,BA,Industrials,0.15276666666666666,9
2021-01-04,CMCSA,Comm,-0.2019,3
2021-01-04,CVX,Energy,0.156225,4
2021-01-04,DD,Materials,0.6213,2
2021-01-04,DIS,Consumer,0.1124125,8
2021-01-04,GILD,Healthcare,0.417725,4
2021-01-04,GS,Financials,0.223925,4
2021-01-04,INTC,Tech,0.20332,10
2021-01-04,KO,Consumer,0.1975,5
2021-01-04,MS,Financials,0.5710000000000001,3
2021-01-04,NEE,Utilities,0.5253749999999999,4
2021-01-04,NEM,Materials,0.0,3
2021-01-04,NKE,Consumer,0.6943999999999999,3
2021-01-04,O,RealEstate,0.61215,2
2021-01-04,OXY,Energy,0.0,3
2021-01-04,SBUX,Consumer,0.08935000000000001,2
2021-01-04,SHW,Materials,0.6808,1
2021-01-04,SLB,Energy,0.17556666666666665,3
2021-01-04,T,Comm,0.28891666666666665,6
2021-01-04,TMUS,Comm,0.5106,1
2021-01-04,UPS,Industrials,0.378675,4
2021-01-04,V,Financials,0.25334999999999996,2
2021-01-04,WFC,Financials,0.21185,4
2021-01-04,WMT,Consumer,0.15504444444444443,9
2021-01-04,XOM,Energy,0.0,4
2021-01-05,ABBV,Healthcare,0.7013499999999999,2
2021-01-05,ADBE,Tech,0.1779,1
2021-01-05,AMD,Tech,-0.0172,3
2021-01-05,AMGN,Healthcare,0.0,1
2021-01-05,AMT,RealEstate,0.0,1
2021-01-05,BA,Industrials,0.2053,9
2021-01-05,CCI,RealEstate,0.1651,2
2021-01-05,CMCSA,Comm,0.15253333333333333,3
2021-01-05,COP,Energy,0.0,1
2021-01-05,CVX,Energy,0.1953,3
2021-01-05,D,Utilities,0.0,1
2021-01-05,DD,Materials,0.2732,1
2021-01-05,DIS,Consumer,0.24835000000000002,4
2021-01-05,DOW,Materials,0.0,1
2021-01-05,DUK,Utilities,0.3612,1
2021-01-05,EA,Comm,0.0,2
2021-01-05,GE,Industrials,0.08246666666666667,3
2021-01-05,GS,Financials,0.0736,5
2021-01-05,INTC,Tech,-0.0258,2
2021-01-05,KO,Consumer,0.03423333333333333,3
2021-01-05,MRK,Healthcare,0.21989999999999998,3
2021-01-05,NEE,Utilities,0.6369,1
2021-01-05,NEM,Materials,0.34,1
2021-01-05,NKE,Consumer,0.38835,2
2021-01-05,OXY,Energy,0.0683,4
2021-01-05,PLD,RealEstate,-0.0516,1
2021-01-05,PSA,RealEstate,-0.0516,1
2021-01-05,QCOM,Tech,0.132825,8
2021-01-05,SBUX,Consumer,0.06743333333333333,3
2021-01-05,SLB,Energy,0.3716,1
2021-01-05,T,Comm,0.13795000000000002,8
2021-01-05,TMUS,Comm,0.25943333333333335,3
2021-01-05,TTWO,Comm,0.0,1
2021-01-05,UPS,Industrials,0.1366,2
2021-01-05,V,Financials,0.375275,4
2021-01-05,WFC,Financials,0.41685,4
2021-01-05,WMT,Consumer,0.12926666666666667,6
2021-01-05,XOM,Energy,0.05715,6
2021-01-06,ABBV,Healthcare,-0.4404,1
2021-01-06,ABT,Healthcare,0.5267,2
2021-01-06,ADBE,Tech,-0.042666666666666665,3
2021-01-06,AMD,Tech,0.2693,4
2021-01-06,BA,Industrials,0.24180000000000001,3
2021-01-06,CAT,Industrials,-0.034,6
2021-01-06,CMCSA,Comm,0.34493999999999997,5
2021-01-06,COP,Energy,0.0,1
2021-01-06,CVX,Energy,-0.0256,5
2021-01-06,DIS,Consumer,0.32236666666666663,3
2021-01-06,GE,Industrials,0.27274000000000004,5
2021-01-06,GILD,Healthcare,0.24695,2
2021-01-06,GS,Financials,0.011862499999999998,8
2021-01-06,INTC,Tech,0.31738,5
2021-01-06,KO,Consumer,0.4635666666666667,3
2021-01-06,MMM,Industrials,-0.125,4
2021-01-06,MRK,Healthcare,0.0,1
2021-01-06,NKE,Consumer,-0.042666666666666665,3
2021-01-06,NUE,Materials,0.4215,1
2021-01-06,OXY,Energy,0.0,1
2021-01-06,PSA,RealEstate,0.125,2
2021-01-06,SBUX,Consumer,-0.296,1
2021-01-06,SLB,Energy,0.0,3
2021-01-06,T,Comm,0.24242857142857144,7
2021-01-06,TMUS,Comm,0.0,1
2021-01-06,UPS,Industrials,0.0877,2
2021-01-06,USB,Financials,0.4654,2
2021-01-06,V,Financials,0.21075,2
2021-01-06,WFC,Financials,0.20446666666666666,6
2021-01-06,WMT,Consumer,0.35869999999999996,6
2021-01-06,XOM,Energy,-0.07066666666666667,6
2021-01-07,ABBV,Healthcare,0.10606666666666666,3
2021-01-07,ABT,Healthcare,0.0,2
2021-01-07,AMD,Tech,-0.2202,2
2021-01-07,AMGN,Healthcare,0.10055,2
2021-01-07,AMT,RealEstate,0.0,1
2021-01-07,BA,Industrials,-0.66125,2
2021-01-07,CAT,Industrials,0.5574,1
2021-01-07,CCI,RealEstate,0.0,1
2021-01-07,CMCSA,Comm,0.34195,2
2021-01-07,CVX,Energy,-0.034,2
2021-01-07,DIS,Consumer,0.39475,4
2021-01-07,DOW,Materials,-0.3412,1
2021-01-07,DUK,Utilities,0.2732,1
2021-01-07,EA,Comm,0.50935,2
2021-01-07,GE,Industrials,0.0,3
2021-01-07,GILD,Healthcare,-0.10880000000000004,2
2021-01-07,GS,Financials,0.2067142857142857,7
2021-01-07,INTC,Tech,0.00046000000000000484,5
